pc_time,seq,en,arm,guard,zero,theta,target,err,gx,rate,p,i,d,raw,out,ff,yaw,ls,rs
2026-04-18T23:24:29.336,92,1,0,1,-1.199,-2.007,-1.199,73.517,-111.338,0.666,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:29.338,92,1,0,1,-1.199,-1.768,-1.199,73.517,-111.338,1.146,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:29.339,92,1,0,1,-1.199,-1.6,-1.199,73.517,-111.338,0.259,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:29.515,92,1,0,1,-1.199,-1.417,-1.199,73.517,-111.338,0.54,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:29.774,92,1,0,1,-1.199,-1.788,-1.199,73.517,-111.338,-1.364,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:29.776,92,1,0,1,-1.199,-1.78,-1.199,73.517,-111.338,2.042,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:29.777,92,1,0,1,-1.199,-1.732,-1.199,73.517,-111.338,0.62,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:30.056,92,1,0,1,-1.199,-1.538,-1.199,73.517,-111.338,2.116,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:30.059,92,1,0,1,-1.199,-1.134,-1.199,73.517,-111.338,2.908,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:30.148,92,1,0,1,-1.199,-0.939,-1.199,73.517,-111.338,0.543,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:30.327,92,1,0,1,-1.199,-1.058,-1.199,73.517,-111.338,-0.613,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:30.328,92,1,0,1,-1.199,-1.467,-1.199,73.517,-111.338,-1.51,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:30.417,92,1,0,1,-1.199,-1.56,-1.199,73.517,-111.338,0.16,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:30.607,92,1,0,1,-1.199,-1.548,-1.199,73.517,-111.338,0.86,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:30.610,92,1,0,1,-1.199,-1.243,-1.199,73.517,-111.338,1.517,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:30.709,92,1,0,1,-1.199,-1.301,-1.199,73.517,-111.338,-0.298,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:31.055,92,1,0,1,-1.199,-1.222,-1.199,73.517,-111.338,0.841,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:31.152,92,1,0,1,-1.199,-1.034,-1.199,73.517,-111.338,0.748,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:31.154,92,1,0,1,-1.199,-1.308,-1.199,73.517,-111.338,-3.305,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:31.155,92,1,0,1,-1.199,-1.737,-1.199,73.517,-111.338,-0.746,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:31.593,92,1,0,1,-1.199,-1.82,-1.199,73.517,-111.338,0.151,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:31.595,92,1,0,1,-1.199,-1.718,-1.199,73.517,-111.338,0.931,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:31.596,92,1,0,1,-1.199,-1.365,-1.199,73.517,-111.338,1.237,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:31.598,92,1,0,1,-1.199,-1.559,-1.199,73.517,-111.338,-1.605,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:31.690,92,1,0,1,-1.199,-1.72,-1.199,73.517,-111.338,-0.517,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:31.788,92,1,0,1,-1.199,-1.876,-1.199,73.517,-111.338,0.689,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:31.789,92,1,0,1,-1.199,-1.592,-1.199,73.517,-111.338,1.98,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:31.962,92,1,0,1,-1.199,-1.238,-1.199,73.517,-111.338,1.443,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:32.052,92,1,0,1,-1.199,-0.949,-1.199,73.517,-111.338,1.834,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:32.152,92,1,0,1,-1.199,-0.74,-1.199,73.517,-111.338,0.854,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:32.246,92,1,0,1,-1.199,-0.791,-1.199,73.517,-111.338,-0.412,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:32.513,92,1,0,1,-1.199,-1.101,-1.199,73.517,-111.338,-1.36,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:32.516,92,1,0,1,-1.199,-1.142,-1.199,73.517,-111.338,0.788,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:32.517,92,1,0,1,-1.199,-0.91,-1.199,73.517,-111.338,1.649,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:32.788,92,1,0,1,-1.199,-0.836,-1.199,73.517,-111.338,-0.224,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:32.877,92,1,0,1,-1.199,-1.174,-1.199,73.517,-111.338,-1.278,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:33.075,92,1,0,1,-1.199,-1.351,-1.199,73.517,-111.338,-0.072,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:33.265,92,1,0,1,-1.199,-1.194,-1.199,73.517,-111.338,1.574,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:33.267,92,1,0,1,-1.199,-0.906,-1.199,73.517,-111.338,1.2,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:33.269,92,1,0,1,-1.199,-0.993,-1.199,73.517,-111.338,-0.964,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:33.270,92,1,0,1,-1.199,-1.061,-1.199,73.517,-111.338,-0.142,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:33.359,92,1,0,1,-1.199,-1.021,-1.199,73.517,-111.338,0.924,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:33.454,92,1,0,1,-1.199,-1.078,-1.199,73.517,-111.338,-1.417,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:33.552,92,1,0,1,-1.199,-1.175,-1.199,73.517,-111.338,-0.014,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:33.644,92,1,0,1,-1.199,-1.088,-1.199,73.517,-111.338,1.095,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:33.739,92,1,0,1,-1.199,-0.797,-1.199,73.517,-111.338,0.245,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:33.911,92,1,0,1,-1.199,-0.622,-1.199,73.517,-111.338,1.884,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:34.008,92,1,0,1,-1.199,-0.065,-1.199,73.517,-111.338,3.169,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:34.102,92,1,0,1,-1.199,0.407,-1.199,73.517,-111.338,2.121,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:34.198,92,1,0,1,-1.199,0.489,-1.199,73.517,-111.338,0.345,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:34.200,92,1,0,1,-1.199,0.296,-1.199,73.517,-111.338,-0.65,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:34.374,92,1,0,1,-1.199,0.026,-1.199,73.517,-111.338,-1.478,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:34.468,92,1,0,1,-1.199,-0.209,-1.199,73.517,-111.338,0.496,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:34.563,92,1,0,1,-1.199,-0.046,-1.199,73.517,-111.338,0.946,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:34.656,92,1,0,1,-1.199,-0.213,-1.199,73.517,-111.338,-1.115,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:34.840,92,1,0,1,-1.199,-0.502,-1.199,73.517,-111.338,-0.68,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:34.842,92,1,0,1,-1.199,-0.597,-1.199,73.517,-111.338,0.589,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:34.928,92,1,0,1,-1.199,-0.32,-1.199,73.517,-111.338,1.406,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:35.110,92,1,0,1,-1.199,-0.17,-1.199,73.517,-111.338,-0.231,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:35.203,92,1,0,1,-1.199,-0.523,-1.199,73.517,-111.338,-2.134,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:35.299,92,1,0,1,-1.199,-0.819,-1.199,73.517,-111.338,-0.814,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:35.396,92,1,0,1,-1.199,-0.561,-1.199,73.517,-111.338,2.274,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:35.487,92,1,0,1,-1.199,0.248,-1.199,73.517,-111.338,4.243,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:35.585,92,1,0,1,-1.199,0.336,-1.199,73.517,-111.338,-0.811,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:35.758,92,1,0,1,-1.199,0.05,-1.199,73.517,-111.338,-1.515,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:35.760,92,1,0,1,-1.199,-0.289,-1.199,73.517,-111.338,-0.666,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:35.930,92,1,0,1,-1.199,-0.137,-1.199,73.517,-111.338,1.664,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:35.932,92,1,0,1,-1.199,0.029,-1.199,73.517,-111.338,-0.183,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:36.185,92,1,0,1,-1.199,-0.134,-1.199,73.517,-111.338,-0.887,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:36.186,92,1,0,1,-1.199,-0.341,-1.199,73.517,-111.338,0.146,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:36.286,92,1,0,1,-1.199,-0.111,-1.199,73.517,-111.338,1.276,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:36.287,92,1,0,1,-1.199,-0.108,-1.199,73.517,-111.338,-0.958,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:36.475,92,1,0,1,-1.199,-0.329,-1.199,73.517,-111.338,-1.153,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:36.569,92,1,0,1,-1.199,-0.358,-1.199,73.517,-111.338,1.306,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:36.663,92,1,0,1,-1.199,0.079,-1.199,73.517,-111.338,2.27,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:36.837,92,1,0,1,-1.199,0.18,-1.199,73.517,-111.338,-1.011,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:36.838,92,1,0,1,-1.199,-0.279,-1.199,73.517,-111.338,-2.541,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:37.023,92,1,0,1,-1.199,-0.401,-1.199,73.517,-111.338,0.594,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:37.024,92,1,0,1,-1.199,-0.093,-1.199,73.517,-111.338,2.113,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:37.220,92,1,0,1,-1.199,0.356,-1.199,73.517,-111.338,1.454,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:37.313,92,1,0,1,-1.199,0.337,-1.199,73.517,-111.338,-1.403,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:37.315,92,1,0,1,-1.199,0.198,-1.199,73.517,-111.338,0.266,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:37.587,92,1,0,1,-1.199,0.283,-1.199,73.517,-111.338,0.763,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:37.682,92,1,0,1,-1.199,0.459,-1.199,73.517,-111.338,0.867,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:37.684,92,1,0,1,-1.199,0.267,-1.199,73.517,-111.338,-1.175,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:37.850,92,1,0,1,-1.199,0.084,-1.199,73.517,-111.338,-0.44,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:37.948,92,1,0,1,-1.199,0.267,-1.199,73.517,-111.338,2.488,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:37.951,92,1,0,1,-1.199,0.555,-1.199,73.517,-111.338,0.791,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:38.223,92,1,0,1,-1.199,0.396,-1.199,73.517,-111.338,-1.238,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:38.225,92,1,0,1,-1.199,0.002,-1.199,73.517,-111.338,-1.284,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:38.315,92,1,0,1,-1.199,0.124,-1.199,73.517,-111.338,1.02,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:38.414,92,1,0,1,-1.199,0.437,-1.199,73.517,-111.338,0.872,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:38.501,92,1,0,1,-1.199,0.402,-1.199,73.517,-111.338,-0.531,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:38.606,92,1,0,1,-1.199,0.045,-1.199,73.517,-111.338,-1.834,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:38.778,92,1,0,1,-1.199,-0.09,-1.199,73.517,-111.338,-0.065,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:38.875,92,1,0,1,-1.199,0.051,-1.199,73.517,-111.338,1.898,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:38.877,92,1,0,1,-1.199,0.336,-1.199,73.517,-111.338,2.988,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:38.972,92,1,0,1,-1.199,0.622,-1.199,73.517,-111.338,-3.508,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:39.067,92,1,0,1,-1.199,-1.442,-1.199,73.517,-111.338,-13.021,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:39.242,92,1,0,1,-1.199,-4.719,-1.199,73.517,-111.338,-18.833,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:39.244,92,1,0,1,-1.199,-7.287,-1.199,73.517,-111.338,-11.48,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:39.674,92,1,0,1,-1.199,-8.878,-1.199,73.517,-111.338,-11.935,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:39.676,92,1,0,1,-1.199,-11.617,-1.199,73.517,-111.338,-20.267,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:39.678,92,1,0,1,-1.199,-13.954,-1.199,73.517,-111.338,-4.64,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:39.679,92,1,0,1,-1.199,-10.72,-1.199,73.517,-111.338,19.334,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:39.863,92,1,0,1,-1.199,-7.207,-1.199,73.517,-111.338,11.759,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:39.865,92,1,0,1,-1.199,-5.095,-1.199,73.517,-111.338,8.997,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:39.959,92,1,0,1,-1.199,-3.765,-1.199,73.517,-111.338,2.621,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:40.137,92,1,0,1,-1.199,-0.33,-1.199,73.517,-111.338,18.153,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:40.471,92,1,0,1,-1.199,8.531,-1.199,73.517,-111.338,56.542,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:40.562,92,1,0,1,-1.199,18.145,-1.199,73.517,-111.338,36.448,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:40.564,92,1,0,1,-1.199,17.614,-1.199,73.517,-111.338,-1.888,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:40.660,92,1,0,1,-1.199,11.959,-1.199,73.517,-111.338,-30.067,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:40.662,92,1,0,1,-1.199,6.681,-1.199,73.517,-111.338,-15.405,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:40.756,92,1,0,1,-1.199,1.635,-1.199,73.517,-111.338,-18.751,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:40.852,92,1,0,1,-1.199,-1.262,-1.199,73.517,-111.338,-8.002,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:41.029,92,1,0,1,-1.199,-2.795,-1.199,73.517,-111.338,2.14,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:41.030,92,1,0,1,-1.199,-1.334,-1.199,73.517,-111.338,4.996,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:41.032,92,1,0,1,-1.199,-0.499,-1.199,73.517,-111.338,2.146,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:41.199,92,1,0,1,-1.199,0.034,-1.199,73.517,-111.338,-0.072,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:41.293,92,1,0,1,-1.199,0.629,-1.199,73.517,-111.338,1.67,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:41.474,92,1,0,1,-1.199,1.224,-1.199,73.517,-111.338,0.351,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:41.476,92,1,0,1,-1.199,1.381,-1.199,73.517,-111.338,-0.954,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:41.649,92,1,0,1,-1.199,1.285,-1.199,73.517,-111.338,-0.204,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:41.651,92,1,0,1,-1.199,1.341,-1.199,73.517,-111.338,0.991,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:41.916,92,1,0,1,-1.199,1.489,-1.199,73.517,-111.338,-0.275,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:42.018,92,1,0,1,-1.199,1.388,-1.199,73.517,-111.338,0.477,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:42.020,92,1,0,1,-1.199,1.367,-1.199,73.517,-111.338,-0.1,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:42.205,92,1,0,1,-1.199,1.34,-1.199,73.517,-111.338,-0.106,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:42.208,92,1,0,1,-1.199,1.279,-1.199,73.517,-111.338,-0.466,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:42.298,92,1,0,1,-1.199,1.272,-1.199,73.517,-111.338,-0.093,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:42.396,92,1,0,1,-1.199,1.556,-1.199,73.517,-111.338,2.458,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:42.493,92,1,0,1,-1.199,1.929,-1.199,73.517,-111.338,0.065,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:42.587,92,1,0,1,-1.199,1.956,-1.199,73.517,-111.338,0.639,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:42.847,92,1,0,1,-1.199,1.978,-1.199,73.517,-111.338,0.361,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:42.849,92,1,0,1,-1.199,2.151,-1.199,73.517,-111.338,1.945,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:42.944,92,1,0,1,-1.199,2.254,-1.199,73.517,-111.338,1.351,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:43.038,92,1,0,1,-1.199,2.459,-1.199,73.517,-111.338,0.924,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:43.134,92,1,0,1,-1.199,2.559,-1.199,73.517,-111.338,0.603,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:43.305,92,1,0,1,-1.199,2.501,-1.199,73.517,-111.338,0.455,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:43.307,92,1,0,1,-1.199,2.174,-1.199,73.517,-111.338,-2.881,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:43.499,92,1,0,1,-1.199,1.926,-1.199,73.517,-111.338,-0.963,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:43.501,92,1,0,1,-1.199,1.887,-1.199,73.517,-111.338,0.221,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:43.595,92,1,0,1,-1.199,2.052,-1.199,73.517,-111.338,-0.741,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:43.851,92,1,0,1,-1.199,1.857,-1.199,73.517,-111.338,-1.447,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:43.853,92,1,0,1,-1.199,1.625,-1.199,73.517,-111.338,-2.559,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:43.949,92,1,0,1,-1.199,1.727,-1.199,73.517,-111.338,1.412,514.62,0.0,46.34,561,561,0,0,403,403
2026-04-18T23:24:44.042,92,1,0,1,-1.199,1.993,-1.199,73.517,-111.338,0.497,514.62,0.0,46.34,561,561,0,0,403,403
