pc_time,seq,en,arm,guard,zero,theta,target,err,gx,rate,p,i,d,raw,out,ff,yaw,ls,rs
2026-04-18T23:10:00.395,0,1,0,0,0.0,39.048,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:00.578,0,1,0,0,0.0,39.057,0.0,0.0,0.0,0.102,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:00.676,0,1,0,0,0.0,39.061,0.0,0.0,0.0,-0.008,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:00.677,0,1,0,0,0.0,39.072,0.0,0.0,0.0,0.079,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:00.847,0,1,0,0,0.0,39.088,0.0,0.0,0.0,0.093,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:00.848,0,1,0,0,0.0,39.094,0.0,0.0,0.0,-0.007,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:01.035,0,1,0,0,0.0,39.092,0.0,0.0,0.0,0.028,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:01.125,0,1,0,0,0.0,39.086,0.0,0.0,0.0,0.046,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:01.214,0,1,0,0,0.0,39.081,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:01.311,0,1,0,0,0.0,39.078,0.0,0.0,0.0,0.072,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:01.405,0,1,0,0,0.0,39.077,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:01.500,0,1,0,0,0.0,39.078,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:01.675,0,1,0,0,0.0,39.076,0.0,0.0,0.0,-0.058,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:01.760,0,1,0,0,0.0,39.087,0.0,0.0,0.0,0.085,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:01.763,0,1,0,0,0.0,39.094,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:01.927,0,1,0,0,0.0,39.102,0.0,0.0,0.0,0.017,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:02.121,0,1,0,0,0.0,39.114,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:02.122,0,1,0,0,0.0,39.118,0.0,0.0,0.0,-0.009,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:02.311,0,1,0,0,0.0,39.11,0.0,0.0,0.0,-0.056,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:02.406,0,1,0,0,0.0,39.099,0.0,0.0,0.0,-0.065,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:02.408,0,1,0,0,0.0,39.091,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:02.500,0,1,0,0,0.0,39.079,0.0,0.0,0.0,-0.064,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:02.787,0,1,0,0,0.0,39.07,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:02.789,0,1,0,0,0.0,39.059,0.0,0.0,0.0,-0.094,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:02.790,0,1,0,0,0.0,39.05,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:02.977,0,1,0,0,0.0,39.043,0.0,0.0,0.0,-0.025,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:02.979,0,1,0,0,0.0,39.039,0.0,0.0,0.0,0.057,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:03.068,0,1,0,0,0.0,39.037,0.0,0.0,0.0,0.065,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:03.335,0,1,0,0,0.0,39.034,0.0,0.0,0.0,0.051,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:03.337,0,1,0,0,0.0,39.031,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:03.431,0,1,0,0,0.0,39.032,0.0,0.0,0.0,-0.011,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:03.534,0,1,0,0,0.0,39.034,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:03.631,0,1,0,0,0.0,39.039,0.0,0.0,0.0,-0.064,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:03.725,0,1,0,0,0.0,39.04,0.0,0.0,0.0,-0.024,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:03.915,0,1,0,0,0.0,38.87,0.0,0.0,0.0,-3.613,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:04.011,0,1,0,0,0.0,38.11,0.0,0.0,0.0,-2.779,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:04.013,0,1,0,0,0.0,35.878,0.0,0.0,0.0,-29.568,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:04.104,0,1,0,0,0.0,19.2,0.0,0.0,0.0,-125.33,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:04.197,0,1,0,0,0.0,-8.305,0.0,0.0,0.0,-137.149,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:04.640,0,1,0,0,0.0,-25.184,0.0,0.0,0.0,-65.124,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:04.898,0,1,0,0,0.0,-29.436,0.0,0.0,0.0,-26.159,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:04.901,0,1,0,0,0.0,-25.323,0.0,0.0,0.0,-4.017,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:04.992,0,1,0,0,0.0,-20.756,0.0,0.0,0.0,-8.629,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:04.994,0,1,0,0,0.0,-15.173,0.0,0.0,0.0,6.34,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:04.995,0,1,0,0,0.0,-10.182,0.0,0.0,0.0,-5.961,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:04.996,0,1,0,0,0.0,-7.353,0.0,0.0,0.0,-0.563,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:04.997,0,1,0,0,0.0,-4.645,0.0,0.0,0.0,-0.786,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:05.185,0,1,0,0,0.0,-3.003,0.0,0.0,0.0,-2.436,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:05.187,0,1,0,0,0.0,-2.238,0.0,0.0,0.0,-2.876,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:05.450,0,1,0,0,0.0,-1.82,0.0,0.0,0.0,-1.678,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:05.451,0,1,0,0,0.0,-1.572,0.0,0.0,0.0,-1.226,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:05.544,0,1,0,0,0.0,-1.239,0.0,0.0,0.0,1.505,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:05.637,0,1,0,0,0.0,-0.811,0.0,0.0,0.0,1.119,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:05.736,0,1,0,0,0.0,-0.899,0.0,0.0,0.0,-0.591,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:05.833,0,1,0,0,0.0,-0.925,0.0,0.0,0.0,0.551,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:05.930,0,1,0,0,0.0,-0.716,0.0,0.0,0.0,2.576,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:06.024,0,1,0,0,0.0,-0.286,0.0,0.0,0.0,2.993,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:06.119,0,1,0,0,0.0,-0.194,0.0,0.0,0.0,0.782,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:06.214,0,1,0,0,0.0,-0.392,0.0,0.0,0.0,-0.28,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:06.306,0,1,0,0,0.0,-0.692,0.0,0.0,0.0,-0.674,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:06.558,0,1,0,0,0.0,-0.994,0.0,0.0,0.0,-0.715,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:06.559,0,1,0,0,0.0,-1.153,0.0,0.0,0.0,-0.069,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:06.653,0,1,0,0,0.0,-1.229,0.0,0.0,0.0,0.296,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:06.751,0,1,0,0,0.0,-1.323,0.0,0.0,0.0,-0.167,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:06.843,0,1,0,0,0.0,-1.321,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:06.943,0,1,0,0,0.0,-1.259,0.0,0.0,0.0,0.572,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:07.039,0,1,0,0,0.0,-1.133,0.0,0.0,0.0,1.052,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:07.134,0,1,0,0,0.0,-1.005,0.0,0.0,0.0,0.306,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:07.228,0,1,0,0,0.0,-1.0,0.0,0.0,0.0,0.258,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:07.326,0,1,0,0,0.0,-0.942,0.0,0.0,0.0,0.795,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:07.418,0,1,0,0,0.0,-0.789,0.0,0.0,0.0,0.982,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:07.509,0,1,0,0,0.0,-0.661,0.0,0.0,0.0,0.756,0.0,0.0,0.0,0,0,0,0,0,0
2026-04-18T23:10:07.697,1,1,1,0,-0.616,-0.602,-0.616,0.014,-0.707,0.826,0.095,0.0,0.413,1,1,0,0,0,0
2026-04-18T23:10:07.796,2,1,1,0,-0.616,-0.681,-0.616,-0.065,0.43,0.198,0.0,0.0,0.0,0,0,0,0,1,1
2026-04-18T23:10:07.892,3,1,1,0,-0.616,-0.887,-0.616,-0.271,1.055,-0.429,-1.899,-0.0,-0.214,-2,-2,0,0,0,0
2026-04-18T23:10:07.894,4,1,1,0,-0.616,-0.981,-0.616,-0.365,0.538,-0.483,-2.558,-0.0,-0.242,-3,-3,0,0,-2,-2
2026-04-18T23:10:07.990,5,1,1,0,-0.616,-1.108,-0.616,-0.492,0.331,-0.407,-3.444,-0.0,-0.204,-4,-4,0,0,-3,-3
2026-04-18T23:10:08.179,8,1,1,0,-0.616,-1.151,-0.616,-0.536,-0.265,0.043,-3.752,-0.0,0.022,-4,-4,0,0,-4,-4
2026-04-18T23:10:08.272,10,1,1,0,-0.616,-1.132,-0.616,-0.517,-0.374,0.303,-3.618,-0.0,0.151,-3,-3,0,0,-4,-4
2026-04-18T23:10:08.369,12,1,1,0,-0.616,-1.12,-0.616,-0.504,0.055,0.038,-3.529,-0.0,0.019,-4,-4,0,0,-3,-3
2026-04-18T23:10:08.460,13,1,1,0,-0.616,-1.08,-0.616,-0.465,-0.426,0.232,-3.253,-0.0,0.116,-3,-3,0,0,-4,-4
2026-04-18T23:10:08.461,14,1,1,0,-0.616,-0.957,-0.616,-0.342,-0.323,0.278,-2.392,-0.0,0.139,-2,-2,0,0,-3,-3
2026-04-18T23:10:08.639,15,1,1,0,-0.616,-0.977,-0.616,-0.362,0.273,0.002,-2.531,-0.0,0.001,-3,-3,0,0,-2,-2
2026-04-18T23:10:08.733,18,1,1,0,-0.616,-0.988,-0.616,-0.372,-0.504,0.426,-2.607,-0.0,0.213,-2,-2,0,0,-3,-3
2026-04-18T23:10:08.828,18,1,1,0,-0.616,-0.988,-0.616,-0.372,-0.504,0.426,-2.607,-0.0,0.213,-2,-2,0,0,-3,-3
2026-04-18T23:10:08.919,19,1,1,0,-0.616,-0.859,-0.616,-0.243,-1.558,0.992,-1.704,-0.0,0.496,-1,-1,0,0,-2,-2
2026-04-18T23:10:09.099,20,1,1,0,-0.616,-0.233,-0.616,0.383,-6.275,3.634,2.68,-0.0,1.817,4,8,0,0,-1,-1
2026-04-18T23:10:09.195,21,1,1,0,-0.616,0.923,-0.616,1.538,-7.542,5.588,10.768,-0.0,2.794,14,23,0,0,8,8
2026-04-18T23:10:09.197,22,1,1,0,-0.616,2.879,-0.616,3.494,-15.099,10.343,24.46,-0.0,5.172,30,43,0,0,23,23
2026-04-18T23:10:09.383,23,1,1,0,-0.616,6.66,-0.616,7.275,-25.389,17.866,50.928,0.0,8.933,60,60,0,0,43,43
2026-04-18T23:10:09.476,24,1,1,0,-0.616,14.585,-0.616,15.201,-55.785,36.826,106.404,0.0,18.413,125,125,0,0,60,60
2026-04-18T23:10:09.572,24,1,1,0,-0.616,14.585,-0.616,15.201,-55.785,36.826,106.404,0.0,18.413,125,125,0,0,60,60
2026-04-18T23:10:09.666,25,1,1,0,-0.616,26.968,-0.616,27.583,-81.433,59.129,193.084,0.0,29.565,223,223,0,0,125,125
2026-04-18T23:10:09.761,26,1,1,0,-0.616,33.119,-0.616,33.734,81.102,-10.987,236.14,0.0,-5.493,231,231,0,0,223,223
2026-04-18T23:10:09.857,27,1,1,0,-0.616,6.792,-0.616,7.408,160.11,-85.548,51.855,0.0,-42.774,9,45,0,0,231,231
2026-04-18T23:10:10.028,28,1,1,0,-0.616,-12.867,-0.616,-12.251,22.37,-53.959,-85.76,0.0,-26.98,-113,-130,0,0,45,45
2026-04-18T23:10:10.030,29,1,1,0,-0.616,-0.977,-0.616,-0.362,-95.722,20.881,-2.531,0.0,10.441,8,45,0,0,-130,-130
2026-04-18T23:10:10.226,30,1,1,0,-0.616,9.442,-0.616,10.058,38.292,-8.706,70.406,0.0,-4.353,66,66,0,0,45,45
2026-04-18T23:10:10.228,30,1,1,0,-0.616,9.442,-0.616,10.058,38.292,-8.706,70.406,0.0,-4.353,66,66,0,0,45,45
2026-04-18T23:10:10.409,31,1,1,0,-0.616,-0.858,-0.616,-0.242,52.292,-30.499,-1.696,0.0,-15.249,-17,-45,0,0,66,66
2026-04-18T23:10:10.505,32,1,1,0,-0.616,2.338,-0.616,2.953,-67.632,18.567,20.672,0.0,9.283,30,119,0,0,-45,-45
2026-04-18T23:10:10.605,33,1,1,0,-0.616,-1.822,-0.616,-1.206,112.199,-46.816,-8.445,0.0,-23.408,-32,-130,0,0,119,119
2026-04-18T23:10:10.697,34,1,1,0,-0.616,4.21,-0.616,4.826,-158.412,55.798,33.779,0.0,27.899,62,130,0,0,-130,-130
2026-04-18T23:10:10.791,37,1,1,0,-0.616,-11.958,-0.616,-11.342,81.617,-90.482,-79.395,0.0,-45.241,-125,-125,0,0,-45,-45
2026-04-18T23:10:10.985,38,1,1,0,-0.616,7.706,-0.616,8.322,-181.819,45.668,58.254,0.0,22.834,81,130,0,0,-125,-125
2026-04-18T23:10:10.987,39,1,1,0,-0.616,19.622,-0.616,20.238,55.495,-4.913,141.666,0.0,-2.457,139,139,0,0,130,130
2026-04-18T23:10:11.080,39,1,1,0,-0.616,19.622,-0.616,20.238,55.495,-4.913,141.666,0.0,-2.457,139,139,0,0,130,130
2026-04-18T23:10:11.350,39,1,1,0,-0.616,19.622,-0.616,20.238,55.495,-4.913,141.666,0.0,-2.457,139,139,0,0,130,130
2026-04-18T23:10:11.443,40,1,1,0,-0.616,-21.893,-0.616,-21.278,55.236,-30.075,-148.945,0.0,-15.037,-164,-164,0,0,139,139
2026-04-18T23:10:11.446,41,1,1,0,-0.616,-7.442,-0.616,-6.827,-170.902,70.414,-47.787,0.0,35.207,-13,-130,0,0,-164,-164
2026-04-18T23:10:11.539,42,1,1,0,-0.616,48.138,-0.616,48.754,-307.498,188.956,341.275,0.0,70.0,411,411,0,0,-130,-130
2026-04-18T23:10:11.634,43,1,1,0,-0.616,45.602,-0.616,46.218,209.571,-10.308,323.524,0.0,-5.154,318,318,0,0,411,411
2026-04-18T23:10:11.728,44,1,1,0,-0.616,-4.879,-0.616,-4.263,195.221,-102.764,-29.843,0.0,-51.382,-81,-130,0,0,318,318
2026-04-18T23:10:11.829,45,1,1,0,-0.616,5.857,-0.616,6.473,-148.153,22.694,45.309,0.0,11.347,57,130,0,0,-130,-130
2026-04-18T23:10:11.923,46,1,1,0,-0.616,20.429,-0.616,21.044,41.558,-9.432,147.31,0.0,-4.716,143,143,0,0,130,130
2026-04-18T23:10:12.017,47,1,1,0,-0.616,-3.84,-0.616,-3.225,152.871,-81.151,-22.573,0.0,-40.576,-63,-130,0,0,143,143
2026-04-18T23:10:12.112,49,1,1,0,-0.616,-3.457,-0.616,-2.842,-129.358,73.986,-19.892,0.0,36.993,17,45,0,0,-130,-130
2026-04-18T23:10:12.208,50,1,1,0,-0.616,11.195,-0.616,11.811,0.153,36.917,82.675,0.0,18.458,101,101,0,0,45,45
2026-04-18T23:10:12.399,51,1,1,0,-0.616,4.06,-0.616,4.676,46.336,-4.709,32.732,0.0,-2.355,30,45,0,0,101,101
2026-04-18T23:10:12.491,52,1,1,0,-0.616,-6.868,-0.616,-6.252,43.709,-24.209,-43.765,0.0,-12.105,-56,-130,0,0,45,45
2026-04-18T23:10:12.493,52,1,1,0,-0.616,-6.868,-0.616,-6.252,43.709,-24.209,-43.765,0.0,-12.105,-56,-130,0,0,45,45
2026-04-18T23:10:12.666,53,1,1,0,-0.616,4.309,-0.616,4.924,-123.223,49.507,34.471,0.0,24.754,59,130,0,0,-130,-130
2026-04-18T23:10:12.857,55,1,1,0,-0.616,3.446,-0.616,4.061,139.798,-90.922,28.429,0.0,-45.461,-17,-45,0,0,130,130
2026-04-18T23:10:12.860,56,1,1,0,-0.616,-10.353,-0.616,-9.738,-4.477,-43.222,-68.164,0.0,-21.611,-90,-90,0,0,-45,-45
2026-04-18T23:10:12.951,57,1,1,0,-0.616,1.096,-0.616,1.712,-80.494,18.636,11.981,0.0,9.318,21,43,0,0,-90,-90
2026-04-18T23:10:13.046,58,1,1,0,-0.616,12.528,-0.616,13.144,-2.892,10.764,92.007,0.0,5.382,97,97,0,0,43,43
2026-04-18T23:10:13.221,59,1,1,0,-0.616,4.605,-0.616,5.22,57.796,-23.516,36.54,0.0,-11.758,25,45,0,0,97,97
2026-04-18T23:10:13.222,60,1,1,0,-0.616,-4.611,-0.616,-3.996,29.796,-26.656,-27.97,0.0,-13.328,-41,-130,0,0,45,45
2026-04-18T23:10:13.397,61,1,1,0,-0.616,9.118,-0.616,9.733,-161.044,67.194,68.132,0.0,33.597,102,130,0,0,-130,-130
2026-04-18T23:10:13.488,61,1,1,0,-0.616,9.118,-0.616,9.733,-161.044,67.194,68.132,0.0,33.597,102,130,0,0,-130,-130
2026-04-18T23:10:13.590,62,1,1,0,-0.616,6.695,-0.616,7.311,55.965,5.615,51.175,0.0,2.807,54,54,0,0,130,130
2026-04-18T23:10:13.682,63,1,1,0,-0.616,-4.876,-0.616,-4.261,50.378,-22.382,-29.827,0.0,-11.191,-41,-130,0,0,54,54
2026-04-18T23:10:13.856,64,1,1,0,-0.616,4.276,-0.616,4.892,-106.615,42.117,34.242,0.0,21.058,55,130,0,0,-130,-130
2026-04-18T23:10:13.955,65,1,1,0,-0.616,-2.07,-0.616,-1.455,184.361,-71.122,-10.184,0.0,-35.561,-46,-130,0,0,130,130
2026-04-18T23:10:13.958,68,1,1,0,-0.616,-7.072,-0.616,-6.456,-118.602,89.497,-45.195,0.0,44.749,0,0,0,0,-130,-130
2026-04-18T23:10:14.127,68,1,1,0,-0.616,-7.072,-0.616,-6.456,-118.602,89.497,-45.195,0.0,44.749,0,0,0,0,-130,-130
2026-04-18T23:10:14.311,69,1,1,0,-0.616,11.161,-0.616,11.777,-26.862,58.18,82.438,0.0,29.09,112,130,0,0,0,0
2026-04-18T23:10:14.408,70,1,1,0,-0.616,-4.735,-0.616,-4.119,163.06,-52.44,-28.834,0.0,-26.22,-55,-130,0,0,130,130
2026-04-18T23:10:14.409,72,1,1,0,-0.616,-4.908,-0.616,-4.293,-154.33,99.378,-30.05,0.0,49.689,20,45,0,0,-130,-130
2026-04-18T23:10:14.509,73,1,1,0,-0.616,15.865,-0.616,16.48,-13.705,56.541,115.362,0.0,28.271,144,144,0,0,45,45
2026-04-18T23:10:14.602,74,1,1,0,-0.616,4.581,-0.616,5.196,108.479,-25.969,36.373,0.0,-12.984,23,45,0,0,144,144
2026-04-18T23:10:14.695,75,1,1,0,-0.616,-11.062,-0.616,-10.447,15.518,-20.744,-73.127,0.0,-10.372,-83,-130,0,0,45,45
2026-04-18T23:10:14.982,76,1,1,0,-0.616,15.474,-0.616,16.089,-209.734,94.495,112.626,0.0,47.248,160,160,0,0,-130,-130
2026-04-18T23:10:14.984,77,1,1,0,-0.616,34.644,-0.616,35.26,47.504,23.496,246.82,0.0,11.748,259,259,0,0,160,160
2026-04-18T23:10:15.076,78,1,1,0,-0.616,4.906,-0.616,5.521,164.574,-70.539,38.65,0.0,-35.269,3,45,0,0,259,259
2026-04-18T23:10:15.078,79,1,1,0,-0.616,-10.69,-0.616,-10.075,23.414,-46.977,-70.522,0.0,-23.488,-94,-130,0,0,45,45
2026-04-18T23:10:15.252,80,1,1,0,-0.616,2.816,-0.616,3.431,-123.366,38.195,24.02,0.0,19.097,43,130,0,0,-130,-130
2026-04-18T23:10:15.445,82,1,1,0,-0.616,0.291,-0.616,0.906,132.053,-86.693,6.343,0.0,-43.347,-37,-130,0,0,130,130
2026-04-18T23:10:15.447,83,1,1,0,-0.616,2.713,-0.616,3.328,-133.78,23.543,23.299,0.0,11.772,35,130,0,0,-130,-130
2026-04-18T23:10:15.535,83,1,1,0,-0.616,2.713,-0.616,3.328,-133.78,23.543,23.299,0.0,11.772,35,130,0,0,-130,-130
2026-04-18T23:10:15.630,85,1,1,0,-0.616,2.746,-0.616,3.361,88.28,-58.683,23.53,0.0,-29.342,-6,-45,0,0,130,130
2026-04-18T23:10:15.901,86,1,1,0,-0.616,0.464,-0.616,1.079,-70.331,5.824,7.556,0.0,2.912,10,17,0,0,-45,-45
2026-04-18T23:10:15.903,87,1,1,0,-0.616,7.809,-0.616,8.425,-20.469,13.146,58.974,0.0,6.573,66,66,0,0,17,17
2026-04-18T23:10:15.904,88,1,1,0,-0.616,11.577,-0.616,12.193,-26.575,19.861,85.35,0.0,9.93,95,95,0,0,66,66
2026-04-18T23:10:16.075,89,1,1,0,-0.616,14.708,-0.616,15.324,20.526,-0.333,107.265,0.0,-0.166,107,107,0,0,95,95
2026-04-18T23:10:16.166,90,1,1,0,-0.616,2.21,-0.616,2.825,68.115,-34.224,19.776,0.0,-17.112,3,45,0,0,107,107
2026-04-18T23:10:16.264,90,1,1,0,-0.616,2.21,-0.616,2.825,68.115,-34.224,19.776,0.0,-17.112,3,45,0,0,107,107
2026-04-18T23:10:16.360,90,1,1,0,-0.616,2.21,-0.616,2.825,68.115,-34.224,19.776,0.0,-17.112,3,45,0,0,107,107
2026-04-18T23:10:16.455,91,1,1,0,-0.616,-17.018,-0.616,-16.402,67.486,-50.855,-114.815,0.0,-25.427,-140,-140,0,0,45,45
2026-04-18T23:10:16.546,91,1,1,0,-0.616,-17.018,-0.616,-16.402,67.486,-50.855,-114.815,0.0,-25.427,-140,-140,0,0,45,45
2026-04-18T23:10:16.629,92,1,1,0,-0.616,21.75,-0.616,22.366,-163.296,56.221,156.56,0.0,28.11,185,185,0,0,-140,-140
2026-04-18T23:10:16.902,93,1,1,0,-0.616,21.664,-0.616,22.279,150.278,-47.029,155.954,0.0,-23.514,132,132,0,0,185,185
2026-04-18T23:10:16.904,94,1,1,0,-0.616,-14.868,-0.616,-14.252,124.203,-85.616,-99.765,0.0,-42.808,-143,-143,0,0,132,132
2026-04-18T23:10:16.998,95,1,1,0,-0.616,-11.859,-0.616,-11.244,-113.446,13.915,-78.706,0.0,6.958,-72,-130,0,0,-143,-143
2026-04-18T23:10:17.087,96,1,1,0,-0.616,25.66,-0.616,26.276,-145.569,79.742,183.929,0.0,39.871,224,224,0,0,-130,-130
2026-04-18T23:10:17.188,97,1,1,0,-0.616,23.758,-0.616,24.373,127.638,-23.948,170.613,0.0,-11.974,159,159,0,0,224,224
2026-04-18T23:10:17.281,97,1,1,0,-0.616,23.758,-0.616,24.373,127.638,-23.948,170.613,0.0,-11.974,159,159,0,0,224,224
